TS,QV2M,PRECTOTCORR,date
24.99,16.48,0.0,2016-10-16
25.34,17.33,0.0,2016-10-17
25.81,17.46,0.0,2016-10-18
25.05,16.17,0.0,2016-10-19
24.27,14.83,0.0,2016-10-20
24.28,14.95,0.0,2016-10-21
24.63,15.01,0.0,2016-10-22
24.36,14.77,0.0,2016-10-23
23.75,15.56,0.0,2016-10-24
24.88,16.36,0.0,2016-10-25
25.37,15.99,0.21,2016-10-26
25.04,16.72,10.51,2016-10-27
25.55,17.21,12.77,2016-10-28
24.72,16.24,0.46,2016-10-29
24.16,15.38,1.65,2016-10-30
24.58,16.3,1.52,2016-10-31
24.6,16.17,0.32,2016-11-01
25.37,16.97,0.06,2016-11-02
25.53,17.21,0.1,2016-11-03
24.69,16.24,0.26,2016-11-04
24.11,15.81,1.2,2016-11-05
22.73,14.28,0.41,2016-11-06
22.38,14.22,0.05,2016-11-07
21.44,13.0,0.0,2016-11-08
21.34,12.33,0.0,2016-11-09
22.47,13.24,0.0,2016-11-10
22.35,13.0,0.0,2016-11-11
22.16,13.24,0.0,2016-11-12
21.79,13.18,0.0,2016-11-13
20.44,11.72,0.0,2016-11-14
18.74,10.5,0.0,2016-11-15
18.21,10.19,0.0,2016-11-16
17.71,9.58,0.0,2016-11-17
17.72,10.07,0.0,2016-11-18
18.26,10.19,0.0,2016-11-19
19.15,10.99,0.0,2016-11-20
19.58,11.47,0.0,2016-11-21
19.33,11.23,0.0,2016-11-22
19.03,11.23,0.0,2016-11-23
19.31,11.41,0.0,2016-11-24
18.85,10.8,0.0,2016-11-25
19.54,11.11,0.0,2016-11-26
20.68,11.96,0.0,2016-11-27
20.8,11.9,0.0,2016-11-28
21.0,12.27,0.0,2016-11-29
21.52,12.94,0.0,2016-11-30
22.15,13.24,0.0,2016-12-01
21.67,12.76,0.0,2016-12-02
20.87,12.63,0.0,2016-12-03
18.8,11.11,0.0,2016-12-04
17.53,9.83,0.0,2016-12-05
18.36,10.56,0.0,2016-12-06
18.89,11.05,0.0,2016-12-07
18.49,11.05,0.0,2016-12-08
17.25,9.83,0.0,2016-12-09
16.36,9.09,0.0,2016-12-10
16.26,8.79,0.0,2016-12-11
15.2,8.24,0.0,2016-12-12
15.08,8.3,0.0,2016-12-13
14.45,7.87,0.0,2016-12-14
14.8,7.87,0.0,2016-12-15
15.65,8.67,0.0,2016-12-16
17.21,9.52,0.0,2016-12-17
17.44,9.4,0.0,2016-12-18
17.01,9.4,0.0,2016-12-19
15.12,7.45,0.0,2016-12-20
14.09,7.08,0.0,2016-12-21
15.3,8.3,0.0,2016-12-22
17.87,10.25,0.0,2016-12-23
18.03,9.83,0.0,2016-12-24
18.27,10.19,0.0,2016-12-25
18.32,10.74,0.32,2016-12-26
17.67,10.07,0.02,2016-12-27
16.67,9.16,0.17,2016-12-28
16.99,9.22,0.0,2016-12-29
17.86,9.89,0.0,2016-12-30
18.54,10.56,0.0,2016-12-31
18.71,10.5,0.0,2017-01-01
18.44,10.25,0.0,2017-01-02
18.44,10.5,0.04,2017-01-03
17.8,9.28,0.0,2017-01-04
16.3,7.75,0.0,2017-01-05
15.78,7.45,0.0,2017-01-06
15.57,6.9,0.0,2017-01-07
16.24,7.14,0.0,2017-01-08
17.23,8.0,0.0,2017-01-09
16.83,8.85,0.92,2017-01-10
16.65,8.91,0.12,2017-01-11
15.08,6.53,0.09,2017-01-12
12.87,4.82,0.0,2017-01-13
12.07,4.64,0.0,2017-01-14
12.28,5.25,0.0,2017-01-15
13.59,5.43,0.0,2017-01-16
15.02,6.23,0.0,2017-01-17
15.83,6.9,0.0,2017-01-18
15.86,6.65,0.0,2017-01-19
16.47,6.96,0.0,2017-01-20
15.75,6.35,0.0,2017-01-21
15.43,5.92,0.0,2017-01-22
16.27,6.77,0.0,2017-01-23
17.29,7.69,0.0,2017-01-24
18.37,8.36,0.0,2017-01-25
20.07,9.09,0.0,2017-01-26
20.69,9.09,0.0,2017-01-27
19.65,9.09,0.3,2017-01-28
17.9,7.39,0.27,2017-01-29
18.27,7.45,0.0,2017-01-30
18.04,6.96,0.0,2017-01-31
18.2,6.84,0.0,2017-02-01
17.81,6.84,0.0,2017-02-02
17.48,6.84,0.0,2017-02-03
18.65,7.32,0.0,2017-02-04
20.51,7.87,0.0,2017-02-05
21.18,7.93,0.0,2017-02-06
20.73,7.63,0.0,2017-02-07
19.81,6.1,0.0,2017-02-08
19.09,5.43,0.0,2017-02-09
20.38,6.65,0.0,2017-02-10
20.74,6.96,0.0,2017-02-11
21.24,7.14,0.0,2017-02-12
22.04,8.06,0.0,2017-02-13
22.77,8.97,0.0,2017-02-14
22.28,7.75,0.0,2017-02-15
21.42,6.29,0.0,2017-02-16
22.05,6.23,0.0,2017-02-17
22.55,7.26,0.0,2017-02-18
23.83,9.58,0.0,2017-02-19
24.65,10.8,0.0,2017-02-20
25.14,9.95,0.0,2017-02-21
26.75,11.17,0.0,2017-02-22
24.12,6.23,0.04,2017-02-23
21.55,4.64,0.07,2017-02-24
20.56,4.33,0.0,2017-02-25
21.3,4.64,0.0,2017-02-26
21.79,5.25,0.0,2017-02-27
22.23,4.94,0.0,2017-02-28
23.0,5.13,0.0,2017-03-01
25.05,6.59,0.0,2017-03-02
26.9,8.91,0.0,2017-03-03
26.86,8.67,0.16,2017-03-04
26.77,9.77,1.18,2017-03-05
25.11,6.23,0.54,2017-03-06
24.48,4.94,0.81,2017-03-07
24.73,7.32,0.0,2017-03-08
24.55,10.74,0.26,2017-03-09
27.97,11.41,0.47,2017-03-10
25.78,13.79,16.5,2017-03-11
24.58,9.16,2.6,2017-03-12
22.21,5.0,0.0,2017-03-13
22.64,4.94,0.0,2017-03-14
21.98,5.0,0.0,2017-03-15
22.96,4.94,0.0,2017-03-16
24.96,6.23,0.0,2017-03-17
25.79,8.06,0.51,2017-03-18
25.16,5.13,0.01,2017-03-19
24.63,9.22,3.9,2017-03-20
25.55,10.13,5.89,2017-03-21
25.64,10.68,9.82,2017-03-22
27.75,11.72,0.0,2017-03-23
28.94,12.02,0.0,2017-03-24
28.62,12.15,4.89,2017-03-25
29.23,14.71,3.51,2017-03-26
29.65,12.21,0.08,2017-03-27
30.26,15.2,2.47,2017-03-28
29.94,16.3,9.0,2017-03-29
31.23,14.1,0.24,2017-03-30
31.33,15.01,0.9,2017-03-31
31.48,14.65,0.95,2017-04-01
31.94,14.53,1.43,2017-04-02
32.67,14.77,0.06,2017-04-03
32.34,15.44,0.36,2017-04-04
32.19,16.11,0.9,2017-04-05
32.71,15.93,0.79,2017-04-06
34.0,15.5,0.05,2017-04-07
35.03,15.08,0.61,2017-04-08
33.09,11.6,1.23,2017-04-09
30.33,6.71,0.01,2017-04-10
29.25,4.88,0.0,2017-04-11
30.26,6.47,0.0,2017-04-12
31.72,10.07,0.0,2017-04-13
32.49,10.01,0.0,2017-04-14
32.2,11.23,0.56,2017-04-15
29.07,15.38,17.4,2017-04-16
30.76,13.31,0.0,2017-04-17
32.56,13.98,0.31,2017-04-18
30.47,18.31,17.51,2017-04-19
28.8,18.62,19.18,2017-04-20
28.6,19.59,23.83,2017-04-21
28.8,20.02,36.58,2017-04-22
28.75,18.74,18.16,2017-04-23
29.11,18.98,17.64,2017-04-24
29.65,19.47,23.26,2017-04-25
29.89,17.21,2.17,2017-04-26
30.05,17.76,1.87,2017-04-27
30.13,17.7,0.35,2017-04-28
30.47,18.07,0.14,2017-04-29
30.14,18.19,1.86,2017-04-30
27.94,18.19,26.02,2017-05-01
28.27,17.27,14.12,2017-05-02
29.02,17.58,4.4,2017-05-03
29.43,17.76,1.51,2017-05-04
30.48,17.64,0.51,2017-05-05
29.74,19.04,5.68,2017-05-06
29.89,19.29,1.08,2017-05-07
30.61,18.49,1.85,2017-05-08
29.35,18.13,5.26,2017-05-09
28.05,18.19,9.48,2017-05-10
30.13,18.19,0.95,2017-05-11
30.55,18.19,2.65,2017-05-12
31.15,18.55,3.2,2017-05-13
31.14,19.1,5.87,2017-05-14
31.19,20.45,10.41,2017-05-15
29.48,20.81,41.8,2017-05-16
29.82,20.69,10.55,2017-05-17
30.34,20.45,7.38,2017-05-18
30.76,20.51,6.57,2017-05-19
31.29,20.08,0.58,2017-05-20
31.12,20.57,1.71,2017-05-21
31.32,20.45,2.04,2017-05-22
30.03,21.55,3.51,2017-05-23
30.93,20.51,0.8,2017-05-24
31.77,20.39,0.43,2017-05-25
31.08,20.2,5.7,2017-05-26
30.42,20.87,18.16,2017-05-27
30.59,20.51,7.09,2017-05-28
30.51,20.02,2.07,2017-05-29
27.86,19.96,3.3,2017-05-30
29.57,19.29,1.55,2017-05-31
30.19,21.67,13.47,2017-06-01
30.1,21.97,21.23,2017-06-02
31.76,21.36,8.98,2017-06-03
31.66,23.25,5.58,2017-06-04
30.0,22.95,3.94,2017-06-05
30.44,21.97,8.22,2017-06-06
30.94,21.0,0.13,2017-06-07
31.07,20.69,1.8,2017-06-08
30.96,20.57,1.78,2017-06-09
30.74,20.57,0.9,2017-06-10
29.91,21.12,4.61,2017-06-11
28.31,20.32,11.58,2017-06-12
30.9,20.69,3.95,2017-06-13
30.84,21.12,7.15,2017-06-14
29.94,20.94,0.57,2017-06-15
28.65,21.61,7.18,2017-06-16
30.78,20.32,5.06,2017-06-17
31.43,21.24,11.08,2017-06-18
29.88,22.71,19.39,2017-06-19
28.05,21.67,25.19,2017-06-20
27.91,20.51,3.69,2017-06-21
28.94,20.69,4.84,2017-06-22
28.5,21.3,5.51,2017-06-23
29.4,21.36,4.83,2017-06-24
30.06,21.55,3.32,2017-06-25
29.9,21.67,3.66,2017-06-26
30.1,21.61,0.3,2017-06-27
30.43,21.67,0.98,2017-06-28
29.77,21.73,2.5,2017-06-29
29.89,21.97,6.25,2017-06-30
29.51,22.28,12.04,2017-07-01
29.61,22.22,12.31,2017-07-02
28.78,22.16,22.62,2017-07-03
28.24,22.03,28.12,2017-07-04
28.67,22.28,15.11,2017-07-05
29.71,22.09,10.54,2017-07-06
28.56,22.22,4.49,2017-07-07
29.42,21.97,2.37,2017-07-08
28.68,21.79,4.27,2017-07-09
28.48,22.03,4.52,2017-07-10
28.45,21.55,17.25,2017-07-11
27.58,21.12,44.25,2017-07-12
28.8,21.0,3.77,2017-07-13
28.44,21.06,2.52,2017-07-14
29.52,21.18,0.21,2017-07-15
29.01,21.36,2.04,2017-07-16
28.86,21.67,3.57,2017-07-17
29.7,22.46,0.74,2017-07-18
27.95,22.03,10.29,2017-07-19
28.16,21.97,31.47,2017-07-20
28.99,22.09,26.55,2017-07-21
28.07,21.97,17.98,2017-07-22
27.38,22.03,9.05,2017-07-23
27.08,21.48,40.37,2017-07-24
27.34,21.3,57.06,2017-07-25
27.76,20.63,27.11,2017-07-26
28.72,21.12,5.34,2017-07-27
28.76,21.97,5.88,2017-07-28
27.99,21.73,6.73,2017-07-29
28.07,21.36,21.39,2017-07-30
29.01,21.61,9.51,2017-07-31
29.18,22.16,13.88,2017-08-01
28.47,22.52,7.67,2017-08-02
28.99,22.28,12.36,2017-08-03
28.93,22.4,15.99,2017-08-04
28.94,23.13,1.28,2017-08-05
29.11,22.28,3.36,2017-08-06
29.26,22.09,1.49,2017-08-07
29.59,22.22,0.99,2017-08-08
28.98,22.09,6.41,2017-08-09
28.12,22.22,24.9,2017-08-10
27.38,22.16,73.22,2017-08-11
27.76,22.46,31.24,2017-08-12
27.03,20.81,74.44,2017-08-13
27.49,21.0,8.1,2017-08-14
28.45,21.85,6.74,2017-08-15
27.8,22.09,9.45,2017-08-16
28.85,22.34,3.29,2017-08-17
28.66,22.16,0.84,2017-08-18
28.48,21.79,1.92,2017-08-19
28.37,20.94,0.6,2017-08-20
28.91,20.87,1.16,2017-08-21
29.17,20.94,6.19,2017-08-22
28.73,21.0,7.97,2017-08-23
28.9,21.55,4.1,2017-08-24
28.35,21.06,0.3,2017-08-25
28.13,22.16,10.24,2017-08-26
28.07,21.67,20.56,2017-08-27
27.71,21.48,9.95,2017-08-28
27.87,21.48,6.27,2017-08-29
28.26,21.18,3.51,2017-08-30
27.77,21.55,2.62,2017-08-31
27.66,22.03,8.8,2017-09-01
28.05,21.18,15.07,2017-09-02
27.43,21.18,9.17,2017-09-03
28.65,20.94,1.32,2017-09-04
28.97,21.55,1.31,2017-09-05
28.86,21.73,2.11,2017-09-06
28.08,21.18,7.25,2017-09-07
28.59,21.67,7.97,2017-09-08
27.14,20.57,11.05,2017-09-09
27.57,21.85,21.71,2017-09-10
27.18,21.61,16.9,2017-09-11
27.23,21.06,6.31,2017-09-12
27.81,20.94,1.47,2017-09-13
27.69,21.12,3.81,2017-09-14
28.88,20.75,1.6,2017-09-15
29.64,21.24,0.03,2017-09-16
29.15,22.34,2.5,2017-09-17
27.32,21.42,14.95,2017-09-18
27.4,21.24,16.57,2017-09-19
27.47,21.18,13.26,2017-09-20
27.89,21.3,13.25,2017-09-21
27.97,21.3,5.47,2017-09-22
28.26,21.79,1.31,2017-09-23
28.73,21.85,1.0,2017-09-24
28.86,21.55,0.73,2017-09-25
28.63,21.48,0.26,2017-09-26
28.11,21.24,1.62,2017-09-27
28.22,20.63,3.93,2017-09-28
26.55,20.94,19.51,2017-09-29
26.51,20.39,13.07,2017-09-30
26.79,20.57,17.89,2017-10-01
26.61,20.94,20.86,2017-10-02
27.23,20.57,5.54,2017-10-03
27.83,19.84,1.08,2017-10-04
28.23,20.94,0.93,2017-10-05
28.11,21.12,4.73,2017-10-06
27.55,20.69,7.22,2017-10-07
26.89,20.2,2.74,2017-10-08
26.62,20.02,9.0,2017-10-09
26.61,20.51,19.38,2017-10-10
28.1,20.45,0.93,2017-10-11
28.27,20.81,1.09,2017-10-12
27.63,21.18,1.24,2017-10-13
28.04,20.32,1.2,2017-10-14
27.38,18.74,0.32,2017-10-15
26.82,16.97,0.59,2017-10-16
26.6,17.52,0.0,2017-10-17
27.18,20.26,0.6,2017-10-18
26.48,20.14,2.85,2017-10-19
25.73,20.14,75.02,2017-10-20
25.55,19.71,73.56,2017-10-21
24.99,17.09,0.58,2017-10-22
24.01,15.99,0.83,2017-10-23
24.6,17.64,0.03,2017-10-24
25.57,16.85,0.19,2017-10-25
24.56,14.71,0.06,2017-10-26
22.81,13.24,0.0,2017-10-27
23.33,14.04,0.0,2017-10-28
23.38,13.79,0.02,2017-10-29
22.59,13.61,4.76,2017-10-30
22.23,13.92,2.46,2017-10-31
22.74,13.92,0.0,2017-11-01
22.51,14.28,0.0,2017-11-02
22.77,14.28,0.0,2017-11-03
23.55,14.83,0.0,2017-11-04
24.23,15.69,0.0,2017-11-05
23.37,15.44,0.0,2017-11-06
23.25,15.2,0.0,2017-11-07
23.55,15.62,0.0,2017-11-08
23.27,14.53,0.0,2017-11-09
22.6,13.79,0.0,2017-11-10
22.61,14.04,0.0,2017-11-11
22.3,13.79,0.0,2017-11-12
21.71,13.37,0.0,2017-11-13
22.16,13.92,0.0,2017-11-14
21.52,14.4,3.42,2017-11-15
21.51,14.1,3.43,2017-11-16
23.52,14.95,1.33,2017-11-17
24.39,15.81,1.96,2017-11-18
23.69,15.2,0.0,2017-11-19
21.88,14.04,0.0,2017-11-20
19.97,11.23,0.0,2017-11-21
16.7,8.61,0.0,2017-11-22
16.14,8.67,0.0,2017-11-23
16.15,8.97,0.0,2017-11-24
15.61,8.24,0.0,2017-11-25
16.51,9.22,0.0,2017-11-26
16.76,9.28,0.0,2017-11-27
15.61,8.91,0.0,2017-11-28
15.98,10.01,0.0,2017-11-29
16.98,10.74,0.0,2017-11-30
17.84,11.11,0.0,2017-12-01
18.73,11.9,0.0,2017-12-02
18.27,11.23,0.0,2017-12-03
17.49,10.01,0.0,2017-12-04
17.6,9.95,0.0,2017-12-05
17.6,10.07,0.0,2017-12-06
19.53,11.9,0.0,2017-12-07
20.74,13.0,0.28,2017-12-08
20.66,13.37,7.96,2017-12-09
21.96,15.08,26.58,2017-12-10
21.83,14.59,3.8,2017-12-11
20.62,12.94,0.02,2017-12-12
19.35,11.29,0.0,2017-12-13
18.79,10.8,0.0,2017-12-14
17.43,10.13,0.0,2017-12-15
16.44,9.28,0.0,2017-12-16
15.42,8.67,0.0,2017-12-17
16.12,9.46,0.0,2017-12-18
16.92,10.38,0.0,2017-12-19
18.34,11.23,0.0,2017-12-20
18.73,11.35,0.0,2017-12-21
19.14,11.84,0.0,2017-12-22
17.65,10.01,0.0,2017-12-23
15.38,8.42,0.0,2017-12-24
16.54,9.46,0.0,2017-12-25
15.08,8.24,0.0,2017-12-26
14.66,7.93,0.0,2017-12-27
14.78,8.67,0.0,2017-12-28
15.97,9.58,0.0,2017-12-29
17.2,10.62,0.0,2017-12-30
17.7,10.56,0.0,2017-12-31
17.4,9.7,0.0,2018-01-01
16.5,9.03,0.0,2018-01-02
13.26,6.9,0.0,2018-01-03
11.6,6.35,0.0,2018-01-04
11.69,6.35,0.0,2018-01-05
10.92,5.62,0.0,2018-01-06
10.49,5.37,0.0,2018-01-07
10.33,5.49,0.0,2018-01-08
10.6,5.62,0.0,2018-01-09
10.5,5.68,0.0,2018-01-10
10.04,5.62,0.0,2018-01-11
11.1,6.04,0.0,2018-01-12
12.59,6.77,0.0,2018-01-13
12.73,7.08,0.0,2018-01-14
12.48,6.23,0.0,2018-01-15
12.54,6.53,0.0,2018-01-16
13.2,6.65,0.0,2018-01-17
13.26,6.41,0.0,2018-01-18
12.21,5.55,0.0,2018-01-19
12.76,6.16,0.0,2018-01-20
13.21,6.71,0.0,2018-01-21
13.16,6.29,0.0,2018-01-22
13.61,6.41,0.0,2018-01-23
14.83,8.12,0.0,2018-01-24
15.6,7.32,0.0,2018-01-25
14.37,7.02,0.0,2018-01-26
13.48,6.04,0.0,2018-01-27
12.73,5.62,0.0,2018-01-28
12.58,5.62,0.0,2018-01-29
13.1,5.92,0.0,2018-01-30
14.51,7.51,0.0,2018-01-31
15.79,8.06,0.0,2018-02-01
16.39,8.06,0.0,2018-02-02
17.01,9.03,0.0,2018-02-03
17.75,8.73,0.0,2018-02-04
18.08,8.61,0.0,2018-02-05
17.51,7.63,0.0,2018-02-06
19.23,8.36,0.0,2018-02-07
19.09,8.48,0.0,2018-02-08
18.93,8.36,0.02,2018-02-09
18.12,7.63,0.1,2018-02-10
17.01,6.04,0.02,2018-02-11
17.39,6.59,0.0,2018-02-12
18.92,8.0,0.0,2018-02-13
19.37,9.95,0.0,2018-02-14
18.22,6.53,0.0,2018-02-15
17.57,6.04,0.0,2018-02-16
18.51,7.2,0.0,2018-02-17
19.66,8.06,0.0,2018-02-18
20.15,7.87,0.0,2018-02-19
21.44,9.52,0.0,2018-02-20
22.12,9.28,0.0,2018-02-21
21.64,8.61,0.0,2018-02-22
22.51,9.4,0.0,2018-02-23
23.43,9.95,0.0,2018-02-24
24.3,10.38,0.0,2018-02-25
23.12,10.74,19.94,2018-02-26
23.42,11.54,1.67,2018-02-27
23.14,10.8,1.52,2018-02-28
23.47,9.89,0.0,2018-03-01
24.01,10.13,0.0,2018-03-02
24.07,9.4,0.0,2018-03-03
24.43,8.54,0.0,2018-03-04
24.34,8.42,0.0,2018-03-05
24.7,9.22,0.01,2018-03-06
23.26,6.35,0.01,2018-03-07
22.98,6.65,0.0,2018-03-08
23.48,6.77,0.0,2018-03-09
23.31,6.29,0.0,2018-03-10
24.15,6.9,0.0,2018-03-11
24.91,7.45,0.0,2018-03-12
25.4,8.42,0.0,2018-03-13
25.9,9.46,0.0,2018-03-14
26.79,10.31,0.0,2018-03-15
27.37,9.52,0.0,2018-03-16
28.4,9.89,0.07,2018-03-17
27.13,8.36,0.0,2018-03-18
26.91,8.12,0.04,2018-03-19
26.73,7.26,0.0,2018-03-20
26.65,7.75,0.0,2018-03-21
28.01,8.61,0.0,2018-03-22
29.65,11.72,0.03,2018-03-23
29.87,11.05,0.85,2018-03-24
29.33,12.7,3.62,2018-03-25
28.32,10.62,3.84,2018-03-26
27.93,8.48,0.32,2018-03-27
29.0,12.51,0.8,2018-03-28
29.1,11.23,0.03,2018-03-29
29.69,12.94,0.41,2018-03-30
26.77,14.83,23.3,2018-03-31
26.82,13.67,5.69,2018-04-01
26.55,12.76,2.14,2018-04-02
28.63,11.35,0.17,2018-04-03
29.49,11.66,0.0,2018-04-04
28.48,13.43,1.76,2018-04-05
26.54,15.56,20.28,2018-04-06
25.84,16.17,5.04,2018-04-07
26.88,15.75,4.25,2018-04-08
28.12,15.14,4.09,2018-04-09
28.78,14.89,4.93,2018-04-10
28.34,15.32,15.05,2018-04-11
28.69,14.53,4.66,2018-04-12
29.01,14.59,2.87,2018-04-13
29.19,15.14,13.93,2018-04-14
29.11,12.7,0.89,2018-04-15
30.12,13.61,0.15,2018-04-16
29.47,15.38,5.37,2018-04-17
29.55,16.36,6.31,2018-04-18
29.83,17.4,12.91,2018-04-19
29.95,18.19,6.35,2018-04-20
30.4,18.8,10.54,2018-04-21
30.59,18.07,5.93,2018-04-22
30.56,14.95,0.13,2018-04-23
30.17,13.43,0.17,2018-04-24
29.52,15.32,0.92,2018-04-25
28.21,17.21,9.37,2018-04-26
27.23,16.66,1.55,2018-04-27
27.26,16.54,12.32,2018-04-28
27.77,16.85,23.55,2018-04-29
26.58,18.98,68.13,2018-04-30
26.83,18.31,25.0,2018-05-01
27.3,18.55,6.23,2018-05-02
26.79,17.88,6.67,2018-05-03
27.44,17.21,13.74,2018-05-04
28.47,18.55,13.31,2018-05-05
29.3,19.71,7.23,2018-05-06
29.62,20.02,2.56,2018-05-07
30.31,20.02,0.8,2018-05-08
30.12,20.45,4.88,2018-05-09
29.48,19.41,5.91,2018-05-10
28.46,18.62,3.25,2018-05-11
28.36,18.98,3.22,2018-05-12
28.08,19.23,8.3,2018-05-13
27.9,18.62,3.6,2018-05-14
27.47,17.76,16.78,2018-05-15
27.0,18.74,18.21,2018-05-16
27.87,18.19,1.93,2018-05-17
28.8,17.88,1.14,2018-05-18
29.4,18.55,0.77,2018-05-19
29.96,19.1,0.71,2018-05-20
29.87,19.35,0.66,2018-05-21
29.83,20.02,0.8,2018-05-22
28.05,20.45,4.68,2018-05-23
27.85,20.57,2.77,2018-05-24
29.05,20.57,6.26,2018-05-25
30.19,20.63,1.7,2018-05-26
29.9,20.87,3.51,2018-05-27
30.32,20.39,4.63,2018-05-28
29.46,19.23,14.79,2018-05-29
30.45,19.53,15.19,2018-05-30
29.23,21.06,11.96,2018-05-31
28.8,20.75,11.35,2018-06-01
28.31,20.26,15.33,2018-06-02
28.58,20.81,9.89,2018-06-03
29.3,21.3,8.18,2018-06-04
29.09,19.78,6.38,2018-06-05
30.07,21.24,8.04,2018-06-06
30.16,21.42,12.85,2018-06-07
29.09,21.55,9.62,2018-06-08
29.28,21.24,7.93,2018-06-09
29.27,21.55,8.74,2018-06-10
30.78,21.61,2.53,2018-06-11
31.39,22.22,3.85,2018-06-12
31.31,21.79,1.29,2018-06-13
31.15,21.18,3.43,2018-06-14
31.96,20.63,1.78,2018-06-15
30.01,20.81,0.9,2018-06-16
30.69,21.3,3.16,2018-06-17
30.64,21.85,5.18,2018-06-18
29.46,22.83,9.14,2018-06-19
28.76,22.4,7.93,2018-06-20
28.83,22.09,5.72,2018-06-21
29.51,21.0,0.03,2018-06-22
29.72,21.48,0.44,2018-06-23
28.98,21.48,8.47,2018-06-24
28.9,21.73,8.04,2018-06-25
29.87,21.61,7.03,2018-06-26
28.71,21.79,9.43,2018-06-27
28.54,21.24,5.55,2018-06-28
29.45,20.94,1.97,2018-06-29
29.74,20.39,0.4,2018-06-30
29.06,21.79,20.72,2018-07-01
29.03,21.97,21.38,2018-07-02
28.18,21.67,40.72,2018-07-03
28.31,21.61,18.65,2018-07-04
29.52,21.42,5.36,2018-07-05
30.3,21.79,3.09,2018-07-06
30.37,22.16,5.43,2018-07-07
30.01,22.58,1.36,2018-07-08
30.02,22.58,5.91,2018-07-09
29.89,22.4,8.86,2018-07-10
29.71,21.97,0.95,2018-07-11
29.49,22.46,1.39,2018-07-12
29.69,22.4,0.55,2018-07-13
30.11,22.09,0.62,2018-07-14
29.84,22.89,1.28,2018-07-15
29.44,22.52,5.19,2018-07-16
29.68,22.4,10.6,2018-07-17
30.4,22.46,2.74,2018-07-18
30.58,22.83,0.53,2018-07-19
30.44,23.5,1.38,2018-07-20
29.45,22.4,6.35,2018-07-21
28.8,22.16,14.91,2018-07-22
28.76,21.61,25.39,2018-07-23
28.02,21.42,31.6,2018-07-24
28.92,21.55,21.78,2018-07-25
29.11,21.55,18.0,2018-07-26
29.06,21.97,34.31,2018-07-27
28.12,21.67,32.39,2018-07-28
27.74,22.28,21.8,2018-07-29
28.02,21.79,18.88,2018-07-30
28.18,21.91,12.36,2018-07-31
29.3,21.55,19.67,2018-08-01
28.79,21.79,8.16,2018-08-02
28.42,21.79,11.31,2018-08-03
29.09,21.67,4.05,2018-08-04
28.96,22.64,3.39,2018-08-05
28.3,21.67,6.46,2018-08-06
27.93,21.61,4.51,2018-08-07
27.9,21.12,1.77,2018-08-08
29.12,21.36,0.92,2018-08-09
29.38,21.61,0.84,2018-08-10
28.95,22.16,1.47,2018-08-11
28.52,22.09,1.56,2018-08-12
29.19,22.16,0.87,2018-08-13
29.0,22.34,1.84,2018-08-14
28.23,22.4,5.31,2018-08-15
28.12,21.85,1.34,2018-08-16
29.26,21.91,0.84,2018-08-17
29.64,21.91,0.41,2018-08-18
30.14,23.13,3.6,2018-08-19
28.73,22.4,6.26,2018-08-20
29.28,21.91,4.55,2018-08-21
29.62,22.22,7.52,2018-08-22
28.63,22.77,9.4,2018-08-23
28.34,22.03,11.26,2018-08-24
29.19,22.34,10.29,2018-08-25
28.6,21.85,14.13,2018-08-26
28.04,21.79,3.07,2018-08-27
28.82,22.28,3.39,2018-08-28
29.23,21.67,1.39,2018-08-29
29.13,21.91,2.78,2018-08-30
29.61,22.34,3.01,2018-08-31
28.35,21.97,6.4,2018-09-01
28.34,21.24,25.18,2018-09-02
28.04,21.61,7.94,2018-09-03
28.87,20.94,2.89,2018-09-04
28.69,21.79,3.91,2018-09-05
28.17,20.94,1.27,2018-09-06
28.47,20.94,0.97,2018-09-07
29.16,21.06,0.2,2018-09-08
28.55,20.75,0.27,2018-09-09
27.91,21.24,6.17,2018-09-10
27.23,21.12,11.51,2018-09-11
27.98,20.87,5.81,2018-09-12
28.26,21.48,31.68,2018-09-13
28.18,21.0,11.83,2018-09-14
29.08,20.45,4.06,2018-09-15
28.47,20.2,0.82,2018-09-16
28.94,20.45,0.17,2018-09-17
28.56,20.2,0.0,2018-09-18
28.54,20.57,0.1,2018-09-19
27.01,21.06,15.52,2018-09-20
27.51,20.87,7.57,2018-09-21
26.82,18.8,1.21,2018-09-22
27.99,19.53,0.18,2018-09-23
27.98,20.08,0.0,2018-09-24
27.27,19.96,0.01,2018-09-25
26.85,20.02,0.25,2018-09-26
27.66,18.86,0.05,2018-09-27
28.37,20.08,0.19,2018-09-28
28.62,19.65,0.06,2018-09-29
27.84,18.92,0.0,2018-09-30
27.39,17.03,0.0,2018-10-01
27.38,17.76,0.0,2018-10-02
27.89,17.33,0.19,2018-10-03
27.69,17.33,0.8,2018-10-04
27.23,17.52,1.36,2018-10-05
27.11,16.72,1.22,2018-10-06
26.94,16.05,0.82,2018-10-07
26.67,16.54,0.01,2018-10-08
26.34,15.62,0.02,2018-10-09
25.53,17.15,12.51,2018-10-10
24.5,17.82,16.09,2018-10-11
24.93,17.82,6.58,2018-10-12
23.91,16.85,9.67,2018-10-13
24.7,15.93,1.61,2018-10-14
24.54,15.08,0.23,2018-10-15
24.08,13.43,0.0,2018-10-16
23.99,13.43,0.0,2018-10-17
24.69,15.32,0.02,2018-10-18
25.44,15.81,0.12,2018-10-19
25.6,15.81,0.0,2018-10-20
